ID,Q201601_MILES,Q201601_SPONSORS,Q201602_MILES,Q201602_SPONSORS,Q201603_MILES,Q201603_SPONSORS,Q201604_MILES,Q201604_SPONSORS,FLAG,MILES201601GROCERY,MILES201602GROCERY,MILES201603GROCERY,MILES201604GROCERY,MILES201601CREDIT_CARD,MILES201602CREDIT_CARD,MILES201603CREDIT_CARD,MILES201604CREDIT_CARD,MILES201601OTHER,MILES201602OTHER,MILES201603OTHER,MILES201604OTHER,PROGRAM_TIER,PROVINCE,EMAIL_OPTIN,DEC_2016_ACCOUNT_BALANCE
29274,36,2,23,2,141,2,65,3,0,0,0,0,0,0,0,0,0,36,23,141,65,B,ON,Y,1286
29275,475,2,335,2,92,2,332,2,0,0,0,0,0,472,332,89,329,3,3,3,3,G,ON,Y,8758
29276,170,3,99,3,247,6,141,6,0,6,0,4,1,147,59,174,122,17,40,69,18,G,ON,Y,1553
29278,76,4,103,2,45,2,61,1,0,65,69,41,61,0,0,0,0,11,34,4,0,B,ON,N,767
29282,189,1,164,2,165,1,216,2,0,0,0,0,0,189,162,165,215,0,2,0,1,B,QC,Y,2272
29283,12,2,23,2,20,2,13,2,0,11,17,16,10,0,0,0,0,1,6,4,3,B,QC,N,390
29284,38,2,41,4,36,4,33,2,0,0,9,1,0,0,0,0,0,38,32,35,33,B,ON,Y,1544
29285,25,2,252,5,145,5,84,3,0,19,110,111,58,0,0,0,0,6,142,34,26,G,ON,N,12076
29286,65,4,51,3,52,3,66,4,0,5,12,13,21,0,0,0,0,60,39,39,45,B,ON,Y,863
29287,39,4,42,3,30,2,35,3,0,0,0,0,0,0,0,0,0,39,42,30,35,B,ON,Y,3270
29288,19,3,23,4,22,4,32,5,0,7,11,7,10,0,0,0,0,12,12,15,22,B,ON,Y,2440
29289,89,3,75,3,60,5,57,5,0,3,0,0,4,0,0,0,0,86,75,60,53,B,ON,N,10279
29290,17,1,16,1,16,1,16,1,0,0,0,0,0,0,0,0,0,17,16,16,16,B,ON,Y,1045
29291,335,5,684,6,247,7,58,3,1,24,12,16,14,301,658,208,0,10,14,23,44,G,ON,Y,92
29293,267,2,333,3,409,3,376,4,0,0,0,0,0,264,257,403,363,3,76,6,13,G,ON,Y,3480
29296,42,7,12,4,22,2,14,3,1,4,3,11,9,0,0,0,0,38,9,11,5,B,AB,N,4912
29297,175,5,165,4,131,3,186,7,0,0,0,0,2,160,150,120,97,15,15,11,87,G,ON,Y,445
29298,125,5,100,5,126,7,182,7,0,34,14,15,38,79,73,93,124,12,13,18,20,B,ON,N,733
29299,1001,1,1331,1,1348,1,1197,1,0,0,0,0,0,1001,1331,1348,1197,0,0,0,0,G,BC,Y,13748
29300,126,4,22,3,96,1,286,2,1,2,0,0,0,116,1,96,285,8,21,0,1,B,ON,Y,3674
29302,90,2,27,4,15,2,28,3,1,83,18,8,16,0,0,0,0,7,9,7,12,B,BC,N,2456
29303,15,2,26,2,32,3,29,2,1,9,21,29,16,0,0,0,0,6,5,3,13,B,QC,N,819
29304,130,7,87,5,94,4,139,4,0,69,60,83,108,0,0,0,0,61,27,11,31,G,NS,Y,1323
29305,26,3,28,2,452,2,29,1,0,24,24,31,29,0,0,421,0,2,4,0,0,B,QC,Y,1990
29306,28,2,78,3,64,3,74,1,0,3,28,17,0,25,50,47,74,0,0,0,0,B,ON,N,4730
29307,51,4,40,4,27,2,35,3,0,6,4,9,9,0,0,0,0,45,36,18,26,B,AB,Y,1719
29308,92,4,168,5,127,4,178,5,0,42,43,50,39,44,108,49,116,6,17,28,23,G,ON,Y,70
29309,19,3,24,3,27,3,24,4,0,3,13,11,8,0,0,0,0,16,11,16,16,B,ON,Y,1558
29310,32,1,50,1,127,1,20,1,0,0,0,0,0,32,50,127,20,0,0,0,0,B,ON,Y,93
29313,500,5,498,3,453,3,431,4,0,17,24,10,4,450,451,410,399,33,23,33,28,G,BC,N,1358
29314,62,4,270,6,50,4,55,6,0,3,3,5,9,0,0,0,0,59,267,45,46,G,AB,N,2942
29315,43,3,53,2,166,3,186,2,0,9,18,6,9,34,35,116,177,0,0,44,0,G,AB,Y,11376
29316,45,3,54,4,51,3,54,4,0,33,33,33,30,0,0,0,0,12,21,18,24,B,QC,Y,346
29317,55,1,52,1,30,1,42,1,0,55,52,30,42,0,0,0,0,0,0,0,0,B,BC,N,1413
29319,168,4,127,3,165,3,138,3,0,1,0,0,1,146,97,141,110,21,30,24,27,B,ON,Y,658
29320,178,5,217,3,151,3,188,6,0,52,56,63,65,108,149,72,110,18,12,16,13,G,AB,N,2835
29321,60,1,168,1,124,1,243,1,0,0,0,0,0,60,168,124,243,0,0,0,0,B,AB,Y,947
29322,29,2,258,4,392,3,137,4,0,2,4,4,5,27,252,387,129,0,2,1,3,B,ON,N,85
29323,25,3,34,2,29,2,22,3,0,1,0,0,2,0,0,0,0,24,34,29,20,B,ON,N,1108
29324,252,8,97,5,120,4,93,8,0,11,12,14,21,182,59,77,21,59,26,29,51,G,QC,N,1648
29325,486,2,352,2,416,4,420,3,0,30,5,12,12,456,347,402,408,0,0,2,0,G,BC,Y,5087
29326,175,3,243,3,220,2,90,3,1,0,0,0,0,163,236,219,88,12,7,1,2,G,AB,N,330
29327,25,4,16,3,58,6,13,3,1,8,7,11,1,0,0,36,0,17,9,11,12,B,NS,N,4732
29328,13,2,84,3,95,5,36,3,0,12,76,84,30,0,0,0,0,1,8,11,6,B,QC,Y,709
29329,94,4,73,2,88,2,83,1,0,92,72,86,83,0,0,0,0,2,1,2,0,B,MB,N,643
29330,48,3,38,3,44,3,49,3,0,4,1,2,3,0,0,0,0,44,37,42,46,B,MB,N,2121
29332,32,2,41,4,50,3,73,1,0,32,38,41,73,0,0,0,0,0,3,9,0,B,BC,Y,2805
29334,152,1,153,1,108,1,93,1,0,0,0,0,0,152,153,108,93,0,0,0,0,B,NB,Y,6934
29337,100,6,127,4,173,5,154,4,0,2,1,8,2,84,115,157,142,14,11,8,10,B,QC,N,94
29338,1775,4,1116,3,1975,4,1037,4,0,0,1,3,1,1704,1099,1950,997,71,16,22,39,O,BC,Y,5873
29339,97,2,93,4,44,1,24,2,1,33,49,44,19,0,0,0,0,64,44,0,5,B,ON,N,1589
29340,25,3,37,5,37,6,123,5,0,9,12,7,5,0,1,11,84,16,24,19,34,B,ON,N,614
29341,21,2,104,2,52,2,20,3,0,11,4,16,11,10,100,36,6,0,0,0,3,B,ON,N,1337
29342,15,3,11,5,19,3,17,4,0,2,1,4,4,0,0,0,0,13,10,15,13,B,ON,N,1636
29343,19,1,15,1,18,2,30,2,0,19,15,18,30,0,0,0,0,0,0,0,0,B,ON,N,883
29344,63,4,112,6,153,4,288,7,1,2,5,8,12,51,85,114,253,10,22,31,23,B,AB,N,4043
29345,29,4,29,5,25,2,15,4,0,11,20,20,12,0,0,0,0,18,9,5,3,B,QC,N,2615
29347,104,2,169,4,119,4,73,3,0,13,61,34,26,91,104,83,45,0,4,2,2,B,BC,N,220
29352,35,2,32,2,35,3,18,2,1,30,31,23,11,0,0,0,0,5,1,12,7,B,QC,Y,625
29353,17,2,29,2,32,4,16,2,0,9,24,18,11,0,0,0,0,8,5,14,5,B,QC,Y,294
29355,87,4,110,3,110,4,105,4,0,66,81,55,74,0,0,0,0,21,29,55,31,B,QC,Y,141
29356,95,6,174,5,135,4,133,4,0,55,70,48,93,0,0,0,0,40,104,87,40,B,QC,N,623
29357,59,4,51,2,39,2,47,1,0,55,49,37,47,0,0,0,0,4,2,2,0,B,QC,N,228
29358,263,1,186,1,359,1,681,1,0,0,0,0,0,263,186,359,681,0,0,0,0,G,AB,Y,7221
29359,1335,6,822,5,524,5,229,6,1,40,48,38,27,1254,725,455,139,41,49,31,63,G,NL,N,3689
29360,1157,5,1788,5,1325,5,1727,5,0,42,23,31,36,1045,1563,1059,1546,70,202,235,145,O,AB,Y,6401
29361,63,5,31,4,54,3,13,3,1,0,0,0,0,22,0,0,0,41,31,54,13,B,ON,N,1158
29362,26,4,19,1,27,4,19,2,0,0,0,3,1,0,0,0,0,26,19,24,18,B,AB,Y,2715
29363,112,5,210,5,126,4,111,6,0,35,181,64,72,0,22,59,23,77,7,3,16,G,BC,Y,4541
29364,41,3,26,3,53,2,32,5,0,2,0,0,1,0,0,0,0,39,26,53,31,B,AB,N,2647
29365,21,2,30,2,48,4,36,4,0,18,23,24,24,0,0,0,0,3,7,24,12,B,SK,N,1499
29366,65,3,69,4,89,2,18,5,1,7,4,1,3,52,61,88,2,6,4,0,13,B,ON,Y,2858
29367,79,1,249,1,66,1,123,1,0,0,0,0,0,79,249,66,123,0,0,0,0,B,ON,Y,2430
29368,98,3,38,2,57,2,63,2,0,86,30,51,56,0,0,0,0,12,8,6,7,B,QC,Y,1866
29369,12,3,46,5,46,4,68,4,0,10,25,42,54,0,0,0,0,2,21,4,14,B,ON,N,1113
29372,101,3,99,5,95,4,34,5,1,63,62,48,15,0,0,0,0,38,37,47,19,B,NS,Y,1887
29373,22,2,14,2,21,4,19,3,0,0,0,1,2,0,0,0,0,22,14,20,17,B,ON,Y,2050
29374,314,3,652,5,978,6,644,5,0,0,4,0,9,0,0,0,0,314,648,978,635,G,ON,N,7216
29375,63,5,41,3,35,3,25,3,1,23,20,16,12,0,0,0,0,40,21,19,13,B,NB,Y,2413
29376,35,3,23,1,182,2,25,3,1,34,23,25,22,0,0,0,0,1,0,157,3,G,AB,N,9022
29377,22,2,31,3,31,2,41,2,0,21,28,29,38,0,0,0,0,1,3,2,3,B,QC,Y,424
29378,18,2,29,5,47,5,32,5,0,16,19,32,17,0,6,8,4,2,4,7,11,B,ON,N,517
29380,13,2,14,5,35,3,28,3,0,10,13,29,8,0,0,0,0,3,1,6,20,B,MB,N,2339
29381,36,2,52,2,17,3,117,2,0,0,0,0,0,25,44,11,90,11,8,6,27,B,ON,N,5005
29383,130,2,26,2,36,4,57,2,1,129,25,33,52,0,0,0,0,1,1,3,5,G,ON,Y,1745
29384,12,4,43,3,29,1,34,3,0,6,12,0,13,0,0,0,0,6,31,29,21,B,ON,N,231
29385,1091,6,1624,4,1476,5,381,7,0,17,9,35,25,1067,1607,1427,340,7,8,14,16,O,BC,N,3024
29386,259,4,387,2,182,1,255,2,0,7,0,0,4,248,383,182,251,4,4,0,0,G,BC,N,7661
29387,41,2,69,3,68,3,142,4,0,38,63,64,91,0,0,0,0,3,6,4,51,B,QC,Y,92
29388,90,3,52,2,54,2,81,4,1,7,12,12,24,0,0,0,0,83,40,42,57,B,QC,Y,468
29389,463,2,240,5,566,3,316,3,0,0,8,2,3,417,178,544,276,46,54,20,37,G,QC,Y,9724
29391,35,2,48,4,51,4,36,3,0,6,2,0,3,0,0,0,0,29,46,51,33,B,ON,N,1559
29393,68,3,69,2,73,2,73,2,0,1,0,0,0,0,0,0,0,67,69,73,73,B,ON,N,2788
29394,75,4,45,3,50,2,51,4,0,3,0,0,5,0,0,0,0,72,45,50,46,B,BC,Y,2371
29395,78,4,76,5,39,3,44,3,0,73,59,31,35,0,0,0,0,5,17,8,9,B,NS,Y,293
29396,35,6,50,4,106,5,70,5,0,7,2,0,6,-8,39,81,45,36,9,25,19,B,ON,N,8008
29397,23,3,45,3,42,1,45,2,0,19,36,42,42,0,0,0,0,4,9,0,3,B,QC,N,1383
29399,24,3,18,3,25,6,25,4,0,19,14,8,1,0,0,0,0,5,4,17,24,B,ON,Y,1047
29400,115,5,108,3,168,4,122,4,0,88,84,89,88,0,0,0,0,27,24,79,34,B,QC,Y,2326
29401,27,8,26,4,20,4,48,4,0,7,7,8,16,0,0,0,0,20,19,12,32,B,ON,Y,175
29402,14,4,794,4,36,4,38,4,0,2,3,0,5,0,0,0,0,12,791,36,33,G,ON,Y,5848
29403,358,3,653,3,380,2,136,4,0,97,216,84,93,254,428,296,40,7,9,0,3,G,BC,N,10066
29404,143,3,50,3,34,3,14,3,1,130,30,18,8,0,0,0,0,13,20,16,6,G,BC,Y,871
29405,362,3,17,3,11,2,58,2,1,0,2,0,0,308,0,0,0,54,15,11,58,G,ON,N,165
29406,18,3,61,5,48,4,52,3,0,10,44,41,45,0,0,0,0,8,17,7,7,B,QC,N,832
29407,38,3,27,3,43,3,44,3,0,32,15,30,37,0,0,0,0,6,12,13,7,B,ON,Y,3989
29408,728,5,877,3,777,4,704,3,0,0,0,2,0,701,876,771,676,27,1,4,28,G,AB,Y,1988
29409,40,2,31,4,12,3,15,3,1,0,2,4,3,29,13,0,0,11,16,8,12,G,ON,Y,2032
29410,59,2,50,2,46,2,100,2,0,50,41,35,90,0,0,0,0,9,9,11,10,B,NL,Y,216
29411,19,2,38,1,44,1,20,1,0,0,0,0,0,0,0,0,0,19,38,44,20,B,BC,N,2071
29413,50,3,168,5,85,4,56,6,0,0,4,1,3,34,139,70,41,16,25,14,12,B,ON,Y,3947
29414,29,3,19,3,78,3,120,2,1,19,8,4,26,0,0,0,0,10,11,74,94,G,QC,Y,2562
29415,180,6,173,5,144,5,85,5,0,97,95,87,33,0,0,0,0,83,78,57,52,G,ON,Y,7585
29416,13,2,14,2,12,1,35,1,0,12,13,12,35,0,0,0,0,1,1,0,0,B,QC,N,1041
29417,230,8,266,7,639,4,587,5,0,3,2,2,2,171,225,613,558,56,39,24,27,G,AB,N,2500
29418,396,2,734,6,2910,4,475,4,0,306,131,83,99,90,599,2826,375,0,4,1,1,O,SK,Y,9320
29421,31,5,259,7,37,4,85,5,0,9,15,21,22,13,189,0,28,9,55,16,35,G,QC,N,2449
29423,44,1,45,1,42,1,45,1,0,0,0,0,0,0,0,0,0,44,45,42,45,B,ON,N,1286
29424,50,2,69,2,39,2,77,2,0,31,58,29,66,0,0,0,0,19,11,10,11,G,ON,Y,576
29426,49,4,52,4,62,5,37,4,0,31,35,37,16,0,0,0,0,18,17,25,21,B,ON,Y,565
29427,85,3,32,3,11,2,35,3,1,51,19,5,14,0,0,0,0,34,13,6,21,B,ON,N,2773
29429,48,6,48,7,28,5,43,7,1,8,18,4,6,0,0,0,0,40,30,24,37,B,ON,N,197
29430,11,4,14,2,11,3,13,3,0,2,0,0,1,0,0,0,0,9,14,11,12,B,QC,N,779
29431,1084,5,1442,6,561,5,483,5,0,0,7,0,0,923,1383,519,308,161,52,42,175,G,ON,Y,9413
29432,56,2,22,2,20,1,24,3,1,54,21,20,22,0,0,0,0,2,1,0,2,B,NB,Y,628
29433,899,4,1646,5,1654,4,986,3,0,1,0,1,0,881,1578,1640,954,17,68,13,32,G,BC,Y,1626
29435,90,4,85,5,70,6,96,4,0,35,39,37,55,0,0,0,0,55,46,33,41,G,QC,Y,3528
29437,22,4,24,4,15,3,13,4,0,10,17,8,5,0,0,0,0,12,7,7,8,B,QC,Y,107
29438,87,4,81,3,59,4,44,4,1,84,80,57,35,0,0,0,0,3,1,2,9,B,ON,Y,4156
29439,114,5,42,3,36,6,35,5,0,78,4,10,15,0,0,0,0,36,38,26,20,B,AB,N,85
29441,12,2,23,4,29,3,27,3,0,8,20,17,17,0,0,0,0,4,3,12,10,G,AB,N,5161
29442,600,2,353,2,393,2,149,4,1,590,333,372,105,0,0,0,0,10,20,21,44,O,BC,Y,5618
29444,71,2,44,3,59,2,45,3,1,40,17,42,17,0,0,0,0,31,27,17,28,B,QC,N,2716
29446,34,5,21,3,20,2,39,5,0,2,0,1,3,0,0,0,0,32,21,19,36,B,ON,N,314
29447,130,4,102,7,88,6,91,4,1,95,50,46,55,0,0,0,0,35,52,42,36,B,ON,N,1484
29448,516,4,1039,5,1800,7,591,6,0,57,41,56,40,441,959,1621,486,18,39,123,65,G,QC,N,674
29450,51,3,42,4,29,5,48,5,1,29,29,11,23,0,0,0,0,22,13,18,25,G,AB,Y,1604
29453,121,6,59,3,109,4,54,3,1,2,0,0,0,0,0,0,0,119,59,109,54,B,ON,N,5083
29454,42,1,130,1,75,1,70,1,0,0,0,0,0,42,130,75,70,0,0,0,0,B,ON,N,5524
29456,49,3,57,4,25,3,60,3,0,33,36,9,33,0,0,0,0,16,21,16,27,B,ON,N,1168
29457,146,1,161,1,174,1,179,4,0,146,161,174,170,0,0,0,0,0,0,0,9,G,QC,Y,1626
29458,52,7,35,6,37,6,42,8,0,8,1,9,5,0,0,0,0,44,34,28,37,B,NB,N,846
29459,22,2,431,5,42,5,35,4,0,20,26,32,30,0,0,2,1,2,405,8,4,G,ON,Y,356
29460,21,3,22,2,26,2,15,2,0,11,11,14,9,0,0,0,0,10,11,12,6,B,ON,N,674
29461,74,3,16,3,24,4,16,2,1,0,2,4,0,0,0,0,0,74,14,20,16,B,ON,N,1725
29463,1044,5,295,2,102,2,42,3,1,3,0,0,1,1024,248,98,26,17,47,4,15,G,AB,N,15384
29464,60,1,119,2,198,3,147,2,0,0,2,1,0,60,117,195,146,0,0,2,1,B,QC,N,5399
29466,201,1,253,1,243,1,198,1,0,0,0,0,0,201,253,243,198,0,0,0,0,B,BC,N,1162
29467,40,3,32,5,50,4,64,3,1,21,27,41,39,0,0,0,0,19,5,9,25,B,ON,N,3600
29468,243,3,138,4,225,4,88,5,1,4,11,2,5,238,125,220,77,1,2,3,6,B,ON,Y,4722
29469,113,5,114,6,144,7,250,9,0,65,73,90,102,0,0,0,0,48,41,54,148,G,ON,N,513
29470,333,5,285,5,622,6,1014,4,0,149,116,9,41,173,106,579,909,11,63,34,64,G,MB,Y,2909
29471,1778,6,2487,5,278,7,2443,5,0,20,66,46,45,1620,2297,60,2265,138,124,172,133,O,AB,Y,9489
29472,107,2,137,3,135,4,84,2,0,105,130,127,82,0,0,0,0,2,7,8,2,G,AB,Y,1534
29473,35,2,56,3,16,3,25,2,0,0,0,0,0,0,0,0,0,35,56,16,25,B,ON,N,1868
29474,21,2,13,2,25,2,23,3,0,0,0,0,3,0,0,0,0,21,13,25,20,B,QC,Y,679
29475,44,4,37,3,14,4,47,3,0,29,25,10,38,0,0,0,0,15,12,4,9,B,QC,N,22
29477,76,3,299,8,57,6,28,3,1,26,17,12,9,45,251,26,9,5,31,19,10,G,AB,N,6673
29478,528,1,328,1,565,1,661,1,0,0,0,0,0,528,328,565,661,0,0,0,0,G,AB,N,9735
29480,53,2,30,2,40,4,40,2,0,48,27,34,38,0,0,0,0,5,3,6,2,B,QC,Y,2278
29481,14,4,31,5,17,6,31,3,0,1,7,7,20,0,0,0,0,13,24,10,11,B,ON,N,1495
29482,88,4,92,3,85,4,124,3,0,67,87,64,97,0,0,0,0,21,5,21,27,B,QC,N,197
29483,104,5,93,5,82,5,83,4,0,19,38,35,52,0,0,0,0,85,55,47,31,G,MB,Y,576
29485,118,3,105,4,106,5,103,3,1,0,0,0,0,0,0,0,0,118,105,106,103,G,ON,Y,876
29487,74,2,51,4,52,2,21,2,1,5,10,14,5,0,0,0,0,69,41,38,16,B,BC,Y,2098
29488,108,2,47,3,18,3,138,2,0,0,1,2,0,107,45,14,132,1,1,2,6,B,ON,Y,3289
29490,34,2,48,1,33,1,58,1,0,33,48,33,58,0,0,0,0,1,0,0,0,B,AB,N,1168
29491,51,4,218,6,909,6,881,5,0,4,5,4,7,0,0,0,0,47,213,905,874,O,MB,Y,5378
29492,99,2,304,3,82,4,59,3,0,0,3,3,0,88,296,69,49,11,5,10,10,G,AB,Y,689
29493,154,2,184,2,220,5,223,3,0,135,152,170,171,19,32,36,51,0,0,14,1,O,MB,Y,2232
29495,62,4,44,5,31,5,31,4,0,16,29,15,11,0,0,0,0,46,15,16,20,B,AB,N,1831
29498,142,4,76,6,144,4,172,4,0,8,4,11,13,88,21,85,113,46,51,48,46,G,AB,Y,11692
29502,778,3,1202,5,871,2,1993,5,0,42,39,29,22,735,1151,842,922,1,12,0,1049,G,ON,Y,5928
29504,631,3,459,4,384,4,493,4,0,11,10,16,20,586,411,329,437,34,38,39,36,G,ON,Y,3382
29505,33,3,41,6,96,5,218,5,0,0,2,3,88,0,0,51,110,33,39,42,20,G,AB,Y,4991
29506,49,2,101,4,145,4,112,5,0,46,39,33,35,0,56,95,63,3,6,17,14,B,QC,Y,4968
29507,16,2,27,2,61,5,50,5,0,14,26,55,40,0,0,0,0,2,1,6,10,B,NT,N,2705
29508,416,3,1664,4,805,4,972,4,0,10,9,6,22,404,1653,790,948,2,2,9,2,G,SK,Y,18308
29510,901,6,2222,6,855,4,803,4,0,48,64,46,58,836,1976,797,737,17,182,12,8,G,QC,N,6553
29511,21,2,61,3,17,2,27,3,1,16,14,9,17,0,0,0,0,5,47,8,10,B,BC,Y,1146
29512,12,5,18,2,32,3,59,3,0,9,16,28,56,0,0,0,0,3,2,4,3,B,AB,N,829
29514,79,2,80,4,79,3,80,3,0,9,6,0,6,0,0,0,0,70,74,79,74,B,ON,Y,2175
29515,12,1,20,1,18,1,11,1,0,12,20,18,11,0,0,0,0,0,0,0,0,B,QC,N,171
29517,22,3,58,7,13,1,106,4,0,0,7,13,89,17,0,0,0,5,51,0,17,B,ON,N,4134
29520,56,3,30,2,30,2,38,2,0,51,29,27,35,0,0,0,0,5,1,3,3,B,QC,Y,1344
29521,175,4,154,2,160,4,144,5,0,154,148,145,118,0,0,0,0,21,6,15,26,G,QC,N,909
29522,183,3,194,3,215,5,157,3,0,159,162,177,136,0,0,0,0,24,32,38,21,G,ON,Y,62
29523,183,2,264,1,196,1,133,3,0,1,0,0,7,182,264,196,109,0,0,0,17,G,ON,Y,10401
29524,88,3,75,3,21,2,19,2,0,14,18,14,13,0,0,0,0,74,57,7,6,B,QC,N,127
29527,115,3,55,1,63,4,65,1,1,62,55,57,65,51,0,0,0,2,0,6,0,B,QC,Y,841
29528,30,4,15,2,18,2,50,6,0,26,14,16,45,0,0,0,0,4,1,2,5,B,ON,Y,1589
29529,24,3,39,4,29,3,117,2,0,3,1,1,0,0,0,0,0,21,38,28,117,B,QC,Y,22
29530,53,3,48,3,24,5,48,4,1,0,0,2,0,42,44,14,41,11,4,8,7,B,ON,Y,1892
29531,43,3,64,2,70,4,111,4,0,40,62,63,73,0,0,0,0,3,2,7,38,B,QC,Y,87
29532,73,3,71,4,50,3,48,4,0,13,13,0,1,0,0,0,0,60,58,50,47,B,ON,N,163
29533,71,6,40,5,37,6,56,6,0,25,35,27,42,0,0,0,0,46,5,10,14,B,ON,Y,2972
29534,134,2,87,1,120,4,85,2,0,117,87,113,79,0,0,0,0,17,0,7,6,B,QC,Y,4470
29535,309,4,137,1,42,3,306,1,0,0,0,2,0,237,137,40,306,72,0,0,0,B,ON,Y,1853
29536,15,1,11,1,24,2,13,4,0,0,0,13,5,0,0,0,0,15,11,11,8,B,ON,Y,626
29537,35,2,30,2,35,3,40,4,0,23,21,31,22,0,0,0,0,12,9,4,18,B,QC,N,1102
29538,88,4,83,4,36,2,36,1,1,79,76,18,36,8,5,18,0,1,2,0,0,G,AB,Y,2155
29540,92,2,66,4,43,2,31,2,1,0,1,0,0,0,0,0,0,92,65,43,31,B,ON,Y,495
29542,46,7,89,6,37,5,76,5,0,23,38,20,35,0,0,0,0,23,51,17,41,B,MB,Y,2755
29544,690,7,994,5,1443,7,1159,5,0,8,9,17,24,673,976,1301,1128,9,9,125,7,O,AB,Y,4325
29545,60,1,99,2,66,1,76,1,0,60,75,66,76,0,24,0,0,0,0,0,0,B,QC,N,136
29546,28,3,50,3,50,4,38,3,0,8,12,10,3,0,0,0,0,20,38,40,35,B,QC,N,647
29547,14,2,23,1,14,1,23,2,0,11,0,0,2,0,0,0,0,3,23,14,21,B,QC,N,106
29548,44,2,68,3,56,3,39,2,0,43,55,37,35,0,0,0,0,1,13,19,4,B,QC,N,1357
29549,23,1,20,2,23,1,20,2,0,23,14,23,15,0,0,0,0,0,6,0,5,B,QC,Y,1921
29550,65,4,95,5,98,4,68,3,0,54,66,55,47,0,0,0,0,11,29,43,21,B,QC,N,4732
29552,140,5,127,3,124,4,96,3,0,128,115,110,86,0,0,0,0,12,12,14,10,B,QC,Y,141
29553,15,3,22,4,31,2,41,2,0,4,6,18,30,0,0,0,0,11,16,13,11,B,QC,N,151
29554,23,2,38,2,37,2,40,2,0,12,16,7,13,0,0,0,0,11,22,30,27,B,QC,N,2207
29555,29,3,16,4,37,2,73,4,0,20,8,21,45,0,0,0,0,9,8,16,28,B,QC,Y,171
29557,18,1,56,1,16,2,31,1,0,18,56,15,31,0,0,0,0,0,0,1,0,B,QC,N,1343
29558,172,3,186,3,181,5,187,3,0,168,180,157,180,0,0,0,0,4,6,24,7,G,QC,N,317
29559,166,5,109,5,137,4,68,2,0,98,82,123,57,0,0,0,0,68,27,14,11,B,QC,Y,121
29560,29,2,45,1,88,1,38,2,1,27,45,88,37,0,0,0,0,2,0,0,1,B,QC,N,629
29561,50,2,101,1,88,1,95,1,0,48,101,88,95,0,0,0,0,2,0,0,0,B,QC,N,306
29562,64,4,61,4,73,2,60,2,1,58,50,54,56,0,0,0,0,6,11,19,4,B,QC,N,3476
29565,91,2,81,1,63,2,92,2,0,90,81,61,89,0,0,0,0,1,0,2,3,B,QC,N,2105
29566,101,2,141,1,172,2,112,2,0,100,141,170,107,0,0,0,0,1,0,2,5,B,QC,N,7317
29567,23,1,32,1,43,1,35,1,0,23,32,43,35,0,0,0,0,0,0,0,0,B,QC,N,2155
29569,54,1,62,1,24,2,21,2,1,54,62,13,7,0,0,0,0,0,0,11,14,B,QC,N,1424
29570,15,2,11,2,13,3,16,3,0,6,2,1,4,0,0,0,0,9,9,12,12,B,QC,N,814
29571,36,3,20,1,15,2,37,3,0,29,20,13,32,0,0,0,0,7,0,2,5,B,QC,N,63
29574,46,2,54,2,36,2,39,2,0,22,32,17,19,0,0,0,0,24,22,19,20,B,QC,Y,1075
29577,63,2,82,1,75,2,109,1,0,62,82,74,109,0,0,0,0,1,0,1,0,B,QC,N,1782
29578,43,3,49,4,59,3,44,3,0,37,42,45,41,0,0,0,0,6,7,14,3,B,QC,N,311
29579,135,3,70,2,111,2,83,2,0,120,65,105,74,0,0,0,0,15,5,6,9,B,QC,Y,545
29580,53,3,49,4,72,4,72,3,0,46,36,50,52,0,0,0,0,7,13,22,20,B,QC,Y,384
29581,41,2,45,1,47,2,34,1,0,40,45,46,34,0,0,0,0,1,0,1,0,B,QC,Y,4468
29582,46,1,71,1,71,1,31,1,0,46,71,71,31,0,0,0,0,0,0,0,0,B,QC,N,1530
29583,54,3,116,4,145,4,155,4,0,42,72,100,90,0,0,0,0,12,44,45,65,B,QC,Y,47
29585,53,2,43,2,43,3,46,2,0,42,37,35,40,0,0,0,0,11,6,8,6,B,QC,Y,108
29586,63,3,63,2,73,1,91,4,0,31,50,73,71,0,0,0,0,32,13,0,20,B,QC,N,2367
29587,95,4,80,3,82,3,85,2,0,90,77,72,82,0,0,0,0,5,3,10,3,B,QC,N,174
29588,59,1,82,2,88,4,57,2,0,59,54,57,56,0,0,0,0,0,28,31,1,B,QC,N,1354
29589,112,2,114,3,116,3,115,3,0,70,89,82,85,0,0,0,0,42,25,34,30,B,QC,Y,120
29590,53,3,52,4,44,4,87,5,1,45,41,33,60,0,0,0,0,8,11,11,27,B,QC,N,483
29591,51,1,53,3,59,1,90,3,0,51,48,59,56,0,0,0,0,0,5,0,34,B,QC,Y,57
29594,13,2,24,2,26,2,32,2,0,12,23,24,24,0,0,0,0,1,1,2,8,B,QC,Y,15
29595,25,3,138,3,25,4,66,3,0,7,8,13,5,0,0,0,0,18,130,12,61,B,?,N,2583
29596,38,2,45,3,25,2,41,2,0,33,43,23,37,0,0,0,0,5,2,2,4,B,QC,N,589
29597,45,2,71,2,60,2,42,4,0,46,66,49,32,0,0,0,0,-1,5,11,10,B,QC,N,1652
29598,59,1,53,1,55,1,54,1,0,59,53,55,54,0,0,0,0,0,0,0,0,B,QC,N,1199
29599,18,2,35,3,46,2,40,2,0,12,28,43,39,0,0,0,0,6,7,3,1,B,?,N,507
